Data,vendas
2014-11-01T00:00:00-02:00,135.67888
2014-12-01T00:00:00-02:00,164.44656
2015-01-01T00:00:00-02:00,129.61151
2015-02-01T00:00:00-02:00,98.75163
2015-03-01T00:00:00-03:00,108.16651
2015-04-01T00:00:00-03:00,96.97326
2015-05-01T00:00:00-03:00,108.58494
2015-06-01T00:00:00-03:00,95.82255
2015-07-01T00:00:00-03:00,98.64702
2015-08-01T00:00:00-03:00,95.2995
2015-09-01T00:00:00-03:00,93.93958
2015-10-01T00:00:00-03:00,102.7268
2015-11-01T00:00:00-02:00,115.69841
2015-12-01T00:00:00-02:00,133.37746
2016-01-01T00:00:00-02:00,97.60092
2016-02-01T00:00:00-02:00,88.60448
2016-03-01T00:00:00-03:00,93.20731
2016-04-01T00:00:00-03:00,87.13994
2016-05-01T00:00:00-03:00,92.0566
2016-06-01T00:00:00-03:00,85.57079
2016-07-01T00:00:00-03:00,88.08143
2016-08-01T00:00:00-03:00,86.40767
2016-09-01T00:00:00-03:00,81.3864
2016-10-01T00:00:00-03:00,88.8137
2016-11-01T00:00:00-02:00,106.59736
2016-12-01T00:00:00-02:00,121.55656
2017-01-01T00:00:00-02:00,101.4598
2017-02-01T00:00:00-02:00,83.32867
2017-03-01T00:00:00-03:00,102.97487
2017-04-01T00:00:00-03:00,87.04713
2017-05-01T00:00:00-03:00,104.90906
2017-06-01T00:00:00-03:00,96.04236
2017-07-01T00:00:00-03:00,99.42537
2017-08-01T00:00:00-03:00,100.69912
2017-09-01T00:00:00-03:00,94.87442
2017-10-01T00:00:00-03:00,97.71358
2017-11-01T00:00:00-02:00,123.23594
2017-12-01T00:00:00-02:00,131.69491
2018-01-01T00:00:00-02:00,106.74535
2018-02-01T00:00:00-02:00,86.33921
2018-03-01T00:00:00-03:00,99.70024
2018-04-01T00:00:00-03:00,91.86998
2018-05-01T00:00:00-03:00,97.77967
2018-06-01T00:00:00-03:00,96.75622
2018-07-01T00:00:00-03:00,92.38179
2018-08-01T00:00:00-03:00,97.62316
2018-09-01T00:00:00-03:00,92.75949
2018-10-01T00:00:00-03:00,95.92435
2018-11-01T00:00:00-03:00,125.13995
2018-12-01T00:00:00-02:00,124.6964
2019-01-01T00:00:00-02:00,103.77594
2019-02-01T00:00:00-02:00,88.69443
2019-03-01T00:00:00-03:00,94.86569
2019-04-01T00:00:00-03:00,91.85391
2019-05-01T00:00:00-03:00,103.43092
2019-06-01T00:00:00-03:00,90.34463
2019-07-01T00:00:00-03:00,99.24246
2019-08-01T00:00:00-03:00,96.3546
2019-09-01T00:00:00-03:00,100.35046
2019-10-01T00:00:00-03:00,103.67241
2019-11-01T00:00:00-03:00,131.15192
2019-12-01T00:00:00-03:00,147.92411
2020-01-01T00:00:00-03:00,115.23134
2020-02-01T00:00:00-03:00,99.11885
2020-03-01T00:00:00-03:00,83.30183
2020-04-01T00:00:00-03:00,59.08422
2020-05-01T00:00:00-03:00,95.1637
2020-06-01T00:00:00-03:00,112.9706
2020-07-01T00:00:00-03:00,125.47921
2020-08-01T00:00:00-03:00,131.31074
2020-09-01T00:00:00-03:00,129.26491
2020-10-01T00:00:00-03:00,126.4086
2020-11-01T00:00:00-03:00,154.69461
2020-12-01T00:00:00-03:00,151.7397
2021-01-01T00:00:00-03:00,109.25507
2021-02-01T00:00:00-03:00,99.79274
